State_FIPS,Delta,Spatial_Proximity ,Dissimilarity,Isolation ,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation
35,0.6640569624252171,1.0590342367369394,0.2623761044105032,0.028152181962703693,-0.0008294625082946316,0.12310759091953649,New Mexico,NM
36,0.8099435487956745,0.7135257248769606,0.40148382406122035,0.22561341897839252,-0.005098364578758674,0.4207915637653201,New York,NY
37,0.4838300501271236,0.9346657528062217,0.32303924125949635,0.2843422200560809,-0.0004988577510990355,-0.0775886587646184,North Carolina,NC
38,0.7575800864388564,1.0607531513173232,0.3740960733159934,0.02174892724641046,0.0,0.1935767294219879,North Dakota,ND
39,0.7582192248619877,1.0508691276143258,0.4440542935337024,0.20625713432284368,-0.14650612268755292,0.0850033137158519,Ohio,OH
40,0.7304894802508233,0.9131321424294648,0.37196819627493705,0.11322461739061178,-3.6573635529113524e-05,0.21879261817646523,Oklahoma,OK
41,0.7974016193187423,0.8956351723290594,0.4326551995375916,0.0385865311346093,-0.00528950062563982,0.48500447087979026,Oregon,OR
42,0.7379088283924422,1.9003693285595773,0.5016184472884326,0.262346350294492,-0.014196864047383517,0.47459501181484853,Pennsylvania,PA
44,0.5136794257631963,1.123668196433652,0.34909060698670574,0.08621328679544461,-0.027430185221349324,0.3463429784247243,Rhode Island,RI
45,0.288403345644085,1.1088674289278262,0.28063512033662724,0.34541791460989263,-0.024204217987361165,-0.12540476897589947,South Carolina,SC
46,0.7535236910834457,0.9924875727070637,0.38668208395799475,0.027523184520059685,-0.00034749370167663773,0.37496663674572517,South Dakota,SD
47,0.7206459184853004,1.1085850170272806,0.53050491294596,0.3483681221913545,-0.0006259699273614139,0.5430535251538586,Tennessee,TN
48,0.7751256000216507,1.0397393456613002,0.34389554372916786,0.1663701771078238,-0.008748354487177368,0.23326512332286597,Texas,TX
49,0.8510937077242933,0.9138563057465914,0.23835131932224204,0.013586862705295895,-0.018777531269090986,0.24844244265832316,Utah,UT
50,0.4525629009647784,0.9550970205872237,0.26929612080378795,0.013575435878042948,-0.07444209154585435,0.25665926782115633,Vermont,VT
51,0.6726762381703305,0.8545942882761144,0.3627709297773157,0.3004136572441687,-0.0004767825412063109,-0.08342012762280149,Virginia,VA
53,0.7842581394014211,0.9485324361986763,0.35102012290067985,0.051666631407583895,-0.0004978758656714044,0.36960781141030097,Washington,WA
54,0.5958427076166015,0.9951470742568785,0.3403379670351341,0.05102487164275801,-0.0596693395339295,-0.06317318580854447,West Virginia,WV
55,0.8456523945596921,1.4968739942576854,0.6166760266355975,0.20096387542951757,-0.0016382248723560977,0.6650398042003616,Wisconsin,WI
56,0.6222368557186712,0.9849605089453972,0.3782644940289425,0.01770261825914487,-0.005419005225469342,0.4302361333472877,Wyoming,WY
72,0.5411810725662557,0.7286391334802855,0.35543326810975295,0.12375853412939876,-0.011693463455732633,0.33329557247193264,Puerto Rico,PR
