State_FIPS,Delta,Spatial_Proximity ,Dissimilarity,Isolation ,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation
46,0.7536017857840811,1.0050436624058154,0.3839849863375722,0.03549894758836845,-0.0005862953462807408,0.3632857913606955,South Dakota,SD
47,0.7258303378083462,1.131256065607461,0.5398776881788412,0.39284217179171677,-0.0006306688110016001,0.5517988498320108,Tennessee,TN
48,0.7861171956031103,1.1188268771443297,0.33095623824863896,0.28933561415198056,-0.008088774281793554,0.19366962397774046,Texas,TX
49,0.8482807015324412,1.0006805719850977,0.242787945949029,0.01639021666812372,-0.029792017987633534,0.2670310532171314,Utah,UT
50,0.5051636746396233,1.01203576313671,0.31752026483565937,0.018384980127848848,-0.04992907801418445,0.3171975975191552,Vermont,VT
51,0.6834563604896455,1.0917807720000319,0.3671594578397517,0.3406002465506953,-0.0006549523517380695,-0.055035960825414065,Virginia,VA
53,0.7880089951834283,1.0034184165558444,0.34696503716475574,0.07037256136551014,-0.00022680420721798988,0.3726718599990768,Washington,WA
54,0.5887851683795249,1.0048457618356033,0.34687975354066025,0.05553878584595486,-0.05961368918810617,-0.041974018927103174,West Virginia,WV
55,0.8446434822825184,1.9189613840131472,0.6309749783329832,0.24985740388238487,-0.0014322414719728505,0.6797760124195236,Wisconsin,WI
56,0.5632491050461432,1.0102637184664083,0.3097443866658699,0.020860354726813732,-0.022506476683937793,0.34641734552291226,Wyoming,WY
72,0.6362355074677345,1.0372761024621888,0.40711480233013037,0.17102139784045597,-0.01746258018531721,0.15152440527546673,Puerto Rico,PR
