State_FIPS,Delta,Spatial_Proximity ,Dissimilarity,Isolation ,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation
28,0.3563917859795022,1.04782275092696,0.34295013880966296,0.49286599993132346,-0.0004566271612261863,0.2575823955355503,Mississippi,MS
29,0.8228614744010371,2.4596129943024514,0.53996210383494,0.28032841123338076,-2.3133789936458093e-05,0.282299495689351,Missouri,MO
30,0.6836776906863551,1.0002471431895288,0.22473590818815095,0.007261644700946382,-0.0022148394241418012,0.1038585242631136,Montana,MT
31,0.9033802954021782,1.0067058108691866,0.45156053737921975,0.10678537895057122,0.0,0.5093610981957539,Nebraska,NE
32,0.8639036729742566,1.1259574468394673,0.2971483334382892,0.17551321861735214,-0.0003410369294275517,0.29490588667111517,Nevada,NV
33,0.5235240889552362,1.00086341773042,0.2570385295200992,0.01674936608903316,-0.035195350339037756,0.2552747308177592,New Hampshire,NH
34,0.5429248281232393,1.0998367870399894,0.37171430510859843,0.29711222292802125,-0.003921028490805778,0.13867578277645443,New Jersey,NJ
35,0.6506988042012352,1.0339658429754124,0.22956171446623197,0.05637489549178859,-0.00031511777526849194,0.05979767367452027,New Mexico,NM
36,0.8185934089333939,1.2878840310719943,0.43097971135186414,0.36240068680961784,-0.005495772496277085,0.45569143856113925,New York,NY
37,0.484884584489482,0.9349634456296024,0.33252365311729315,0.33397567191738986,-0.00021014763591109542,0.2061134188582585,North Carolina,NC
38,0.7484471508067775,1.0169934840524895,0.34803977116775203,0.02746434528281496,-0.0009524634167460411,0.17322836825986343,North Dakota,ND
39,0.7595755136209957,1.0792379571344233,0.44854948135758477,0.22645386898342712,-0.14745954153773733,0.08124067848741845,Ohio,OH
40,0.7282436597787972,1.037040208666444,0.38168205851473663,0.15031111902208105,-1.8233934080735814e-05,0.2308750624054099,Oklahoma,OK
41,0.7911713553323174,1.1021757767402507,0.42733929941811594,0.047175096912276816,-0.004196512553360843,0.47460453343162,Oregon,OR
42,0.7414437299642599,2.5958173844610357,0.5097752175721633,0.3181098887089288,-0.013904974016332616,0.4828720025137372,Pennsylvania,PA
44,0.4752365817947293,1.04739616965515,0.3583159558719619,0.09743904323202537,-0.03261448822254587,0.3546096479401548,Rhode Island,RI
45,0.2959611869582323,1.1425607229971622,0.27544730343325624,0.3679360168475662,-0.024224601923096056,-0.1158603041179429,South Carolina,SC
46,0.753858246502604,1.0056281020565856,0.38348949568060814,0.033189749736984464,-0.000707324740647608,0.36654740133248254,South Dakota,SD
47,0.7239126073744234,1.1276630671577414,0.5377942315958777,0.38918536552980554,-0.0006561219593222978,0.5490628676023377,Tennessee,TN
48,0.7828120336204083,1.119834081827501,0.3286024913435547,0.28563187992051225,-0.00827856784879355,0.19537902654960249,Texas,TX
49,0.8472279605698629,1.0005527269295558,0.23385778660092177,0.016005487504153548,-0.031103565365025454,0.2581254718133579,Utah,UT
50,0.49677093401837347,1.0114484468084468,0.30944469671526537,0.017226429029078456,-0.05578696816423678,0.311813213398926,Vermont,VT
51,0.6792415818712999,1.0917664343281057,0.3651923447370736,0.3389205432810133,-0.000590905944693243,-0.05547073678458503,Virginia,VA
53,0.7884173655076805,1.0045172938063869,0.3506502702034486,0.07037595874399952,-0.00036917624473919997,0.3746658853454079,Washington,WA
54,0.5834696289015274,1.0045051225019772,0.339819313357323,0.05396475671809244,-0.06251862644458428,-0.05259459241482034,West Virginia,WV
55,0.8464340408537993,1.908677173811018,0.6325473977816864,0.24896438340101487,-0.0013630052714158625,0.6807608215398275,Wisconsin,WI
56,0.5802572909632611,1.0079807469017346,0.32896136936893355,0.02148888934048851,-0.005858721124874511,0.3866957821997179,Wyoming,WY
72,0.6279486397621801,1.0288875422015957,0.3846069135823665,0.17225629759982328,-0.02066262914143213,0.2096400278706554,Puerto Rico,PR
