State_FIPS,Delta,Spatial_Proximity ,Dissimilarity,Isolation ,Absolute_Centralization,Relative_Centralization,State_Name,State_Abbreviation
27,0.8359518375424367,1.0561922692432841,0.3797813551035888,0.12308951825112122,-0.00018295750811869738,0.43928182818201833,Minnesota,MN
28,0.36290228187520257,1.0448129377324904,0.3416512781871311,0.49936911250502775,-0.0004538499673656382,0.25530027096234065,Mississippi,MS
29,0.8238888660722804,2.3745703313359607,0.5364266526468703,0.277386101960493,-3.446399159079405e-05,0.2810265775255445,Missouri,MO
30,0.6272657047691033,1.0002240180383755,0.23683077999037255,0.007526246196735493,-0.00857265323617662,0.038530960411293336,Montana,MT
31,0.8829525251988959,1.0020499356726806,0.43816144970491927,0.10651829185628037,-5.5634680434346606e-05,0.4748539949594601,Nebraska,NE
32,0.7505751006658329,1.1168891757334058,0.305405842574523,0.19802218287065554,-0.0004195502729000822,0.30381244674913077,Nevada,NV
33,0.5086134031397582,1.0015517669818614,0.257441700098227,0.019655790429327264,-0.04199618216525769,0.23671240777912494,New Hampshire,NH
34,0.5434941219157028,1.089726547119503,0.3710013146905391,0.3038140835729712,-0.0036640157932941175,0.1430896832399302,New Jersey,NJ
35,0.5719293221948248,1.0332513946371542,0.2071159065361559,0.05645186157744019,-0.0014243886998496214,0.047105213720413985,New Mexico,NM
36,0.8166044223324697,1.2859051385285347,0.42090116643365,0.3616782951759637,-0.005208378128108704,0.44574522470076516,New York,NY
37,0.4994447660080066,0.9380648457202251,0.3352499878410109,0.33880229978334886,-0.00016071668557859908,0.19791584906398896,North Carolina,NC
38,0.715509511434082,1.033662190252609,0.30619443212251746,0.04656942567530791,-0.0034295777911664826,0.17858505118254797,North Dakota,ND
39,0.7606117519498308,1.074575003765784,0.4497679126636376,0.2322125217913018,-0.002312244939465802,-0.058648112847826894,Ohio,OH
40,0.7315340828031837,1.0356819703390097,0.3802255001041594,0.1536181948438314,-1.4237712853804041e-05,0.24227573808700953,Oklahoma,OK
41,0.745191184173235,1.0971755080799823,0.4165849813230662,0.0475819902963812,-0.003947788175244549,0.456009706934271,Oregon,OR
42,0.7416283805344551,2.5744042647113963,0.5058180016843099,0.3210355658834262,-0.013719303059404608,0.4871952400360158,Pennsylvania,PA
44,0.4752511132521036,1.0525169903681095,0.36430750155295494,0.10773915836947404,-0.026268310849954513,0.364375058763315,Rhode Island,RI
45,0.30562719795224785,1.1373738482713445,0.27565457116422515,0.3650291972779997,-0.024434805034351026,-0.09998249912947799,South Carolina,SC
46,0.747719474307881,1.0041521199739778,0.41074773235046147,0.04604776946661349,-0.0015715948777648148,0.39210473786385336,South Dakota,SD
47,0.7233633354162442,1.122019358329059,0.5333969802075766,0.3937074601988878,-0.0005502357127212809,0.5495345039991406,Tennessee,TN
48,0.7728736322773889,1.111381382116295,0.3337647219772499,0.2990561874173423,-0.00744132781887985,0.18675014830111536,Texas,TX
49,0.7959092319534846,1.0008295983449942,0.26582418676102154,0.018871726912618007,-0.031268982673338885,0.29676660811996314,Utah,UT
50,0.4742429274781183,1.001624184862004,0.2838462920243985,0.01930018450034653,-0.0591064422225035,0.2824889033218385,Vermont,VT
51,0.6893836290473723,1.0917333672927632,0.3641876979869474,0.34147996301327854,-0.0005872630019273517,-0.048290154618158,Virginia,VA
53,0.7718012614419816,1.004281826664554,0.34724039967398757,0.07560501957745869,-0.0004174301081624199,0.38321905707261195,Washington,WA
54,0.5793740364847203,1.0072645380589267,0.3413704422422165,0.05897246870563187,-0.05254525574049329,0.00483145090660031,West Virginia,WV
55,0.8332586165110953,1.9178818272897737,0.6129597294630605,0.2480925803639355,-0.001661813986705507,0.6625874248629842,Wisconsin,WI
56,0.5693318616195935,1.0069487884857888,0.3343217016031047,0.01674861448661033,-0.05565183901405735,0.3130853732507113,Wyoming,WY
72,0.5900006648117955,1.0386613444018558,0.40862319755795035,0.17833665423201606,-0.021075810003145623,0.19757215992950705,Puerto Rico,PR
